Name	Length	EffectiveLength	TPM	NumReads
ENSDART00000162456.2	366	117.000	0.000000	0.000
ENSDART00000164309.2	390	141.000	0.000000	0.000
ENSDART00000160996.2	369	120.000	0.000000	0.000
ENSDART00000166892.2	332	83.043	1.151534	1.000
ENSDART00000171613.2	393	144.000	1.328152	2.000
ENSDART00000164961.2	357	108.001	0.000000	0.000
ENSDART00000164492.2	396	147.000	0.000000	0.000
ENSDART00000158814.2	396	147.000	0.000000	0.000
ENSDART00000171201.2	397	148.000	0.000000	0.000
ENSDART00000164110.2	399	150.000	0.000000	0.000
ENSDART00000166029.2	381	132.000	0.000000	0.000
ENSDART00000165676.2	371	122.000	0.000000	0.000
ENSDART00000163282.2	342	93.011	0.000000	0.000
ENSDART00000167496.2	346	97.006	0.000000	0.000
ENSDART00000164659.2	404	155.000	0.000000	0.000
ENSDART00000164489.2	350	101.003	0.000000	0.000
ENSDART00000160625.2	413	164.000	0.000000	0.000
ENSDART00000169436.2	387	138.000	0.000000	0.000
ENSDART00000170399.2	380	131.000	0.000000	0.000
ENSDART00000162378.2	358	109.001	0.000000	0.000
ENSDART00000169864.2	389	140.000	0.000000	0.000
ENSDART00000164059.2	336	87.025	0.000000	0.000
ENSDART00000168607.2	375	126.000	0.000000	0.000
ENSDART00000161399.2	381	132.000	0.000000	0.000
ENSDART00000171483.2	397	148.000	0.000000	0.000
ENSDART00000171356.2	339	90.016	0.000000	0.000
ENSDART00000172182.2	413	164.000	0.000000	0.000
ENSDART00000113019.3	414	165.000	0.000000	0.000
ENSDART00000170523.2	375	126.000	0.000000	0.000
ENSDART00000160187.2	385	136.000	0.000000	0.000
ENSDART00000114271.4	416	167.000	0.000000	0.000
ENSDART00000159161.2	423	174.000	0.000000	0.000
ENSDART00000162061.2	314	65.359	0.000000	0.000
ENSDART00000169803.2	998	749.000	0.000000	0.000
ENSDART00000170923.2	1670	1421.000	0.000000	0.000
ENSDART00000171190.2	3169	2920.000	1.287452	39.313
ENSDART00000165811.2	556	307.000	0.000000	0.000
ENSDART00000167950.2	667	418.000	0.000000	0.000
ENSDART00000007487.9	873	624.000	32.335394	211.000
ENSDART00000162972.3	1568	1319.000	1.503279	20.735
ENSDART00000171570.2	1371	1122.000	1.221317	14.330
ENSDART00000168177.2	3370	3121.000	1.016278	33.169
ENSDART00000182440.1	3291	3042.000	0.000000	0.000
ENSDART00000162709.3	4761	4512.000	8.275877	390.484
ENSDART00000125149.3	3218	2969.000	0.000000	0.000
ENSDART00000168926.2	1724	1463.000	65.690419	1005.000
ENSDART00000169180.2	3210	2961.000	9.559561	296.003
ENSDART00000165795.2	1002	753.000	1.343218	10.577
ENSDART00000079649.6	641	392.000	2.054768	8.423
ENSDART00000160925.2	4365	4116.000	0.227693	9.800
ENSDART00000188827.1	4409	4160.000	1.122849	48.847
ENSDART00000171098.2	437	188.000	0.000000	0.000
ENSDART00000159824.2	734	485.000	0.000000	0.000
ENSDART00000162187.2	63	3.766	0.000000	0.000
ENSDART00000161350.2	63	3.766	0.000000	0.000
ENSDART00000193555.1	66	3.815	0.000000	0.000
ENSDART00000161459.2	60	3.718	0.000000	0.000
ENSDART00000184586.1	66	3.815	0.000000	0.000
ENSDART00000193441.1	66	3.815	0.000000	0.000
ENSDART00000185019.1	66	3.815	0.000000	0.000
ENSDART00000171681.2	60	3.718	0.000000	0.000
ENSDART00000165172.2	63	3.766	0.000000	0.000
ENSDART00000170440.2	46	3.512	0.000000	0.000
ENSDART00000168126.2	57	3.672	0.000000	0.000
ENSDART00000182863.1	63	3.766	0.000000	0.000
ENSDART00000166020.2	66	3.815	0.000000	0.000
ENSDART00000190775.1	66	3.815	0.000000	0.000
ENSDART00000167303.2	63	3.766	0.000000	0.000
ENSDART00000157393.2	52	3.597	0.000000	0.000
ENSDART00000166828.2	63	3.766	0.000000	0.000
ENSDART00000159011.2	63	3.766	0.000000	0.000
ENSDART00000190235.1	66	3.815	0.000000	0.000
ENSDART00000190038.1	399	150.000	0.000000	0.000
ENSDART00000164894.2	66	3.815	0.000000	0.000
ENSDART00000170926.2	63	3.766	0.000000	0.000
ENSDART00000166210.2	60	3.718	0.000000	0.000
ENSDART00000170448.2	57	3.672	0.000000	0.000
ENSDART00000171447.2	49	3.554	0.000000	0.000
ENSDART00000164734.2	55	3.641	0.000000	0.000
ENSDART00000167581.2	57	3.672	0.000000	0.000
ENSDART00000185656.1	66	3.815	0.000000	0.000
ENSDART00000186087.1	63	3.766	0.000000	0.000
ENSDART00000168960.2	63	3.766	0.000000	0.000
ENSDART00000161571.2	57	3.672	0.000000	0.000
ENSDART00000161136.2	63	3.766	0.000000	0.000
ENSDART00000161763.2	63	3.766	0.000000	0.000
ENSDART00000170691.2	63	3.766	0.000000	0.000
ENSDART00000191731.1	63	3.766	0.000000	0.000
ENSDART00000113547.3	903	654.000	0.000000	0.000
ENSDART00000159055.2	66	3.815	0.000000	0.000
ENSDART00000158148.2	63	3.766	0.000000	0.000
ENSDART00000167576.2	63	3.766	0.000000	0.000
ENSDART00000162921.2	60	3.718	0.000000	0.000
ENSDART00000182846.1	63	3.766	0.000000	0.000
ENSDART00000191760.1	63	3.766	0.000000	0.000
ENSDART00000162352.2	60	3.718	0.000000	0.000
ENSDART00000166454.2	57	3.672	0.000000	0.000
ENSDART00000180943.1	63	3.766	0.000000	0.000
ENSDART00000172223.2	56	3.656	0.000000	0.000
ENSDART00000166061.2	45	3.499	0.000000	0.000
ENSDART00000171126.2	60	3.718	0.000000	0.000
ENSDART00000183757.1	63	3.766	0.000000	0.000
ENSDART00000159092.2	63	3.766	0.000000	0.000
ENSDART00000180403.1	63	3.766	0.000000	0.000
ENSDART00000192804.1	63	3.766	0.000000	0.000
ENSDART00000167932.2	60	3.718	0.000000	0.000
ENSDART00000190928.1	66	3.815	0.000000	0.000
ENSDART00000158609.2	60	3.718	0.000000	0.000
ENSDART00000192441.1	63	3.766	0.000000	0.000
ENSDART00000187002.1	896	647.000	0.000000	0.000
ENSDART00000170206.2	61	3.734	0.000000	0.000
ENSDART00000159979.2	60	3.718	0.000000	0.000
ENSDART00000193507.1	66	3.815	0.000000	0.000
ENSDART00000159473.2	63	3.766	0.000000	0.000
ENSDART00000166370.2	63	3.766	0.000000	0.000
ENSDART00000181827.1	63	3.766	0.000000	0.000
ENSDART00000164120.2	63	3.766	0.000000	0.000
ENSDART00000168385.2	60	3.718	0.000000	0.000
ENSDART00000170860.2	63	3.766	0.000000	0.000
ENSDART00000160505.2	60	3.718	0.000000	0.000
ENSDART00000191315.1	976	727.000	0.000000	0.000
ENSDART00000158978.2	907	658.000	0.000000	0.000
ENSDART00000159628.2	63	3.766	0.000000	0.000
ENSDART00000171914.2	63	3.766	0.000000	0.000
ENSDART00000190142.1	66	3.815	0.000000	0.000
ENSDART00000163969.2	49	3.554	0.000000	0.000
ENSDART00000161690.2	63	3.766	0.000000	0.000
ENSDART00000186687.1	63	3.766	0.000000	0.000
ENSDART00000161734.2	64	3.782	0.000000	0.000
ENSDART00000160963.2	63	3.766	0.000000	0.000
ENSDART00000186681.1	66	3.815	0.000000	0.000
ENSDART00000164889.2	63	3.766	0.000000	0.000
ENSDART00000160161.2	46	3.512	0.000000	0.000
ENSDART00000162964.2	49	3.554	0.000000	0.000
ENSDART00000131829.2	803	554.000	0.000000	0.000
ENSDART00000144883.3	780	531.000	17.288488	96.000
ENSDART00000156963.2	2986	2737.000	2.926315	83.756
ENSDART00000161066.2	1110	861.000	0.000000	0.000
ENSDART00000137179.2	1872	1623.000	11.358819	192.784
ENSDART00000100744.4	2099	1850.000	1.311200	25.366
ENSDART00000160393.2	1044	795.000	0.000000	0.000
ENSDART00000167980.2	834	585.000	70.616824	432.000
ENSDART00000067621.6	4363	4114.000	7.761455	333.908
ENSDART00000165084.2	5190	4941.000	0.370246	19.130
ENSDART00000162322.2	873	624.000	5.330991	34.787
ENSDART00000190378.1	609	360.000	2.712984	10.213
ENSDART00000144327.3	1479	1230.000	3.409843	43.859
ENSDART00000173911.2	412	163.000	15.336069	26.141
ENSDART00000178732.2	2977	2728.000	0.000000	0.000
ENSDART00000164747.2	1359	1110.000	0.741169	8.603
ENSDART00000162001.2	500	251.000	0.000000	0.000
ENSDART00000103397.6	1933	1684.000	15.104969	266.000
ENSDART00000113661.4	4484	4235.000	0.767725	34.000
ENSDART00000052422.3	1265	1016.000	8.376770	89.000
ENSDART00000047912.9	1997	1748.000	12.199548	223.000
ENSDART00000154987.3	8955	8706.000	6.383902	581.199
ENSDART00000108999.4	2067	1818.000	0.000000	0.000
ENSDART00000080347.6	1924	1675.000	1.958539	34.306
ENSDART00000123238.3	2118	1869.000	0.000000	0.000
ENSDART00000137120.2	456	207.000	42.442408	91.873
ENSDART00000049291.5	2868	2619.000	17.898774	490.206
ENSDART00000147621.2	757	508.000	21.068179	111.921
ENSDART00000156885.2	7386	7137.000	4.056231	302.732
ENSDART00000157087.2	665	416.000	1.900627	8.268
ENSDART00000176637.2	3999	3750.000	0.000000	0.000
ENSDART00000159554.2	1007	758.000	0.000000	0.000
ENSDART00000192041.1	525	276.000	0.000000	0.000
ENSDART00000184520.1	837	588.000	0.000000	0.000
ENSDART00000024330.9	3903	3654.000	4.647978	177.604
ENSDART00000173945.2	452	203.000	10.079072	21.396
ENSDART00000172251.2	1479	1230.000	0.000000	0.000
ENSDART00000155746.3	2001	1752.000	0.610920	11.193
ENSDART00000154158.2	1350	1101.000	24.323691	280.051
ENSDART00000180571.1	1908	1659.000	80.944608	1404.281
ENSDART00000189685.1	622	373.000	95.492518	372.476
ENSDART00000135009.2	659	410.000	0.000000	0.000
ENSDART00000139795.2	1951	1702.000	6.741266	119.983
ENSDART00000190366.1	1293	1044.000	4.856156	53.017
ENSDART00000136751.2	726	477.000	1.403330	7.000
ENSDART00000146364.3	4345	4096.000	3.678481	157.561
ENSDART00000175207.2	5260	5011.000	0.313716	16.439
ENSDART00000140924.2	1187	938.000	5.848849	57.371
ENSDART00000066782.7	1940	1691.000	1.505880	26.629
ENSDART00000163816.2	2323	2074.000	0.095697	2.076
ENSDART00000163956.2	2431	2182.000	0.000000	0.000
ENSDART00000129910.3	980	731.000	6.747368	51.579
ENSDART00000139974.2	835	586.000	0.770741	4.723
ENSDART00000030773.5	5649	5400.000	26.085428	1473.029
ENSDART00000171701.2	2346	2097.000	0.000000	0.000
ENSDART00000097522.5	1492	1243.000	1.307850	17.000
ENSDART00000127483.4	5851	5602.000	4.589261	268.847
ENSDART00000183613.1	846	597.000	0.183868	1.148
ENSDART00000142998.4	12194	11945.000	0.086878	10.852
ENSDART00000182436.1	120	5.038	0.000000	0.000
ENSDART00000159675.3	1533	1284.000	0.000000	0.000
ENSDART00000156526.3	3267	3018.000	0.431460	13.617
ENSDART00000113185.4	3130	2881.000	3.099596	93.383
ENSDART00000148548.3	1617	1368.000	0.000000	0.000
ENSDART00000171123.2	1156	907.000	6.747657	64.000
ENSDART00000148879.2	651	402.000	0.000000	0.000
ENSDART00000145410.2	2756	2507.000	4.424701	116.000
ENSDART00000149204.3	1221	972.000	0.000000	0.000
ENSDART00000153303.2	280	36.332	0.000000	0.000
ENSDART00000149732.4	871	622.000	0.000000	0.000
ENSDART00000153121.2	368	119.000	1.981362	2.466
ENSDART00000090171.4	4438	4189.000	9.816087	430.000
ENSDART00000132028.3	1779	1530.000	7.479166	119.664
ENSDART00000057257.5	816	567.000	19.651528	116.520
ENSDART00000057697.6	1756	1507.000	9.062424	142.816
ENSDART00000164426.2	1045	796.000	0.000000	0.000
ENSDART00000017850.9	1583	1334.000	3.369165	47.000
ENSDART00000161797.3	1006	757.000	0.000000	0.000
ENSDART00000173668.2	888	639.000	0.000000	0.000
ENSDART00000173934.2	1118	869.000	0.000000	0.000
ENSDART00000124091.3	653	404.000	13.360836	56.446
ENSDART00000163388.2	199	9.782	0.000000	0.000
ENSDART00000146315.3	2622	2373.000	3.182754	78.981
ENSDART00000021121.8	1181	932.000	10.261961	100.015
ENSDART00000183937.1	893	644.000	2.203313	14.838
ENSDART00000111512.4	6213	5964.000	0.209836	13.087
ENSDART00000172678.2	1110	861.000	1.195998	10.768
ENSDART00000151899.2	2789	2540.000	13.404188	356.036
ENSDART00000152066.2	838	589.000	0.000000	0.000
ENSDART00000041577.8	5802	5553.000	4.165798	241.905
ENSDART00000166519.2	588	339.000	0.000000	0.000
ENSDART00000147618.2	808	559.000	0.000000	0.000
ENSDART00000142716.2	673	424.000	0.000000	0.000
ENSDART00000007053.9	2128	1879.000	11.959730	235.000
ENSDART00000126984.3	954	705.000	0.325053	2.396
ENSDART00000124920.4	6674	6425.000	21.032417	1413.130
ENSDART00000162639.3	1596	1347.000	0.000000	0.000
ENSDART00000186786.1	7484	7235.000	3.272245	247.573
ENSDART00000147034.2	2816	2567.000	1.841052	49.421
ENSDART00000021092.9	2140	1891.000	7.838274	155.000
ENSDART00000101204.4	3078	2829.000	32.450290	960.000
ENSDART00000167332.2	675	426.000	1.778816	7.924
ENSDART00000168861.2	670	421.000	0.471482	2.076
ENSDART00000143325.2	2207	1958.000	2.832668	58.000
ENSDART00000076696.6	2396	2147.000	0.950414	21.339
ENSDART00000140081.2	6779	6530.000	5.560071	379.676
ENSDART00000164542.2	1924	1675.000	1.911159	33.476
ENSDART00000138182.3	6809	6560.000	2.907801	199.475
ENSDART00000076687.4	2125	1876.000	0.000000	0.000
ENSDART00000136342.3	1210	961.000	0.000000	0.000
ENSDART00000154863.2	501	252.000	21.516869	56.702
ENSDART00000055611.7	981	732.000	6.570810	50.298
ENSDART00000173471.2	785	536.000	0.000000	0.000
ENSDART00000173809.2	2802	2553.000	0.520194	13.888
ENSDART00000052906.6	6837	6588.000	0.046328	3.192
ENSDART00000183048.1	4342	4093.000	0.995197	42.596
ENSDART00000181577.1	4441	4192.000	0.000000	0.000
ENSDART00000170597.2	4489	4240.000	1.784756	79.134
ENSDART00000172709.2	4638	4389.000	2.686694	123.311
ENSDART00000170143.2	2477	2228.000	0.000000	0.000
ENSDART00000164348.2	2415	2166.000	0.222485	5.039
ENSDART00000191414.1	2905	2656.000	0.000000	0.000
ENSDART00000187058.1	2836	2587.000	0.000000	0.000
ENSDART00000054843.7	1769	1520.000	4.970085	79.000
ENSDART00000138630.3	1726	1477.000	0.000000	0.000
ENSDART00000179964.1	1230	981.000	3.897107	39.979
ENSDART00000154333.2	2818	2569.000	1.809469	48.611
ENSDART00000155267.2	3419	3170.000	0.211164	7.000
ENSDART00000106488.2	3307	3058.000	10.109651	323.291
ENSDART00000140035.2	645	396.000	0.000000	0.000
ENSDART00000005901.9	3370	3121.000	3.085714	100.709
ENSDART00000128182.3	1190	941.000	0.000000	0.000
ENSDART00000133077.2	909	660.000	0.000000	0.000
ENSDART00000052086.6	1854	1605.000	0.357484	6.000
ENSDART00000124471.3	2628	2379.000	3.227860	80.302
ENSDART00000088624.5	4258	4009.000	2.473504	103.698
ENSDART00000099647.6	1811	1562.000	1.998686	32.647
ENSDART00000138443.3	1328	1079.000	0.000000	0.000
ENSDART00000139813.2	1906	1657.000	5.280854	91.505
ENSDART00000111699.5	1883	1634.000	5.998319	102.495
ENSDART00000152246.2	7961	7712.000	3.696156	298.083
ENSDART00000064968.5	2173	1924.000	8.518480	171.391
ENSDART00000151672.3	4652	4403.000	2.260917	104.101
ENSDART00000138049.2	768	519.000	4.576243	24.837
ENSDART00000026516.7	1344	1095.000	0.974959	11.164
ENSDART00000150852.2	538	289.000	7.267406	21.963
ENSDART00000150594.2	445	196.000	0.000000	0.000
ENSDART00000150812.2	910	661.000	9.110521	62.974
ENSDART00000128743.3	2732	2483.000	26.999777	701.062
ENSDART00000189645.1	750	501.000	12.332249	64.610
ENSDART00000165510.2	996	747.000	0.000000	0.000
ENSDART00000121859.3	5077	4828.000	8.227522	415.390
ENSDART00000190959.1	992	743.000	0.000000	0.000
ENSDART00000142069.3	613	364.000	1.628786	6.200
ENSDART00000043933.5	608	359.000	119.813399	449.800
ENSDART00000148516.2	3022	2773.000	4.103717	119.000
ENSDART00000169072.2	8455	8206.000	7.045236	604.570
ENSDART00000147947.2	8535	8286.000	8.464355	733.430
ENSDART00000057464.7	1888	1639.000	0.000000	0.000
ENSDART00000176133.2	2022	1773.000	0.215740	4.000
ENSDART00000172882.2	2142	1893.000	0.656709	13.000
ENSDART00000163138.2	1127	878.000	0.000000	0.000
ENSDART00000129570.3	734	485.000	1.163091	5.899
ENSDART00000170007.2	915	666.000	0.000000	0.000
ENSDART00000075782.7	3025	2776.000	26.800348	778.000
ENSDART00000060594.6	2004	1755.000	12.513647	229.658
ENSDART00000097540.5	912	663.000	0.328938	2.281
ENSDART00000154409.2	2086	1837.000	0.000000	0.000
ENSDART00000140999.3	699	450.000	0.000000	0.000
ENSDART00000067423.5	1542	1293.000	3.623914	49.000
ENSDART00000122735.3	4404	4155.000	0.690447	30.000
ENSDART00000150875.2	563	314.000	0.000000	0.000
ENSDART00000086885.5	1685	1436.000	3.885803	58.352
ENSDART00000156364.2	630	381.000	0.000000	0.000
ENSDART00000155698.2	2582	2333.000	5.041626	123.000
ENSDART00000163680.2	986	737.000	0.000000	0.000
ENSDART00000167613.2	3182	2933.000	15.708506	481.800
ENSDART00000162628.2	643	394.000	16.715998	68.873
ENSDART00000190025.1	1699	1450.000	0.000000	0.000
ENSDART00000159216.2	688	439.000	4.863573	22.327
ENSDART00000098806.5	2844	2595.000	2.235493	60.664
ENSDART00000160071.2	840	591.000	1.779859	11.000
ENSDART00000143398.2	738	489.000	1.026620	5.250
ENSDART00000133392.3	555	306.000	0.000000	0.000
ENSDART00000141476.4	1773	1524.000	1.169006	18.630
ENSDART00000138301.2	713	464.000	1.673446	8.120
ENSDART00000136016.2	1935	1686.000	0.623901	11.000
ENSDART00000111052.4	2617	2368.000	1.130724	28.000
ENSDART00000109990.4	4314	4065.000	1.015477	43.167
ENSDART00000186706.1	1586	1337.000	0.000000	0.000
ENSDART00000169589.3	1361	1112.000	0.085995	1.000
ENSDART00000136672.3	1213	964.000	3.644924	36.744
ENSDART00000112735.4	414	165.000	4.205325	7.256
ENSDART00000153006.2	3813	3564.000	0.643953	24.000
ENSDART00000191797.1	2340	2091.000	0.000000	0.000
ENSDART00000099479.5	1809	1560.000	6.292403	102.650
ENSDART00000063138.6	1414	1165.000	0.164166	2.000
ENSDART00000140321.2	936	687.000	0.000000	0.000
ENSDART00000129676.3	1118	869.000	1.320510	12.000
ENSDART00000079210.5	1899	1650.000	6.780820	117.000
ENSDART00000163411.2	1222	973.000	0.000000	0.000
ENSDART00000004476.9	1286	1037.000	0.000000	0.000
ENSDART00000144897.4	4802	4553.000	0.021003	1.000
ENSDART00000172119.2	3649	3400.000	2.678926	95.249
ENSDART00000144516.3	2647	2398.000	0.907270	22.751
ENSDART00000133277.3	1898	1649.000	0.028995	0.500
ENSDART00000131410.3	593	344.000	21.470400	77.236
ENSDART00000078466.6	3411	3162.000	15.882201	525.161
ENSDART00000143981.2	539	290.000	0.000000	0.000
ENSDART00000174580.2	3483	3234.000	0.000000	0.000
ENSDART00000187409.1	3133	2884.000	0.350627	10.575
ENSDART00000182247.1	3785	3536.000	2.409942	89.112
ENSDART00000153512.2	1764	1515.000	8.100735	128.338
ENSDART00000184299.1	3681	3432.000	0.000000	0.000
ENSDART00000153168.2	2157	1908.000	2.957018	59.000
ENSDART00000045186.6	1658	1409.000	0.000000	0.000
ENSDART00000147917.3	1782	1533.000	2.994190	48.000
ENSDART00000061577.6	1699	1450.000	6.530721	99.026
ENSDART00000179893.1	1204	955.000	25.563347	255.294
ENSDART00000122279.3	636	387.000	16.595659	67.162
ENSDART00000193421.1	1288	1039.000	0.231727	2.518
ENSDART00000139924.4	3323	3074.000	5.006362	160.933
ENSDART00000183848.1	4295	4046.000	0.000000	0.000
ENSDART00000138837.2	817	568.000	1.656175	9.837
ENSDART00000079691.5	4246	3997.000	0.162689	6.800
ENSDART00000147470.2	580	331.000	0.000000	0.000
ENSDART00000135049.3	3232	2983.000	0.000000	0.000
ENSDART00000154540.2	5764	5515.000	0.000000	0.000
ENSDART00000180384.1	6294	6045.000	0.000000	0.000
ENSDART00000175024.2	6007	5758.000	0.000000	0.000
ENSDART00000184486.1	6281	6032.000	0.000000	0.000
ENSDART00000156372.3	1410	1161.000	1.161825	14.106
ENSDART00000020044.9	1460	1211.000	0.228554	2.894
ENSDART00000101292.4	783	534.000	16.771219	93.654
ENSDART00000065139.5	1228	979.000	0.000000	0.000
ENSDART00000144257.2	482	233.000	1.037088	2.527
ENSDART00000141484.2	1187	938.000	6.368987	62.473
ENSDART00000160276.2	6452	6203.000	1.351378	87.659
ENSDART00000139285.2	1275	1026.000	4.794840	51.445
ENSDART00000149911.2	1393	1144.000	0.542469	6.490
ENSDART00000066834.5	1080	831.000	2.014997	17.510
ENSDART00000188808.1	5596	5347.000	0.138063	7.720
ENSDART00000187511.1	1617	1368.000	0.000000	0.000
ENSDART00000081894.7	1722	1473.000	0.302837	4.665
ENSDART00000077800.6	2317	2068.000	20.178988	436.385
ENSDART00000140851.2	668	419.000	0.491854	2.155
ENSDART00000121828.4	749	500.000	1.887190	9.867
ENSDART00000142347.2	875	626.000	1.159838	7.593
ENSDART00000181891.1	3362	3113.000	0.000000	0.000
ENSDART00000102949.4	3301	3052.000	0.392944	12.541
ENSDART00000183998.1	3946	3697.000	0.000000	0.000
ENSDART00000180528.1	3570	3321.000	0.000000	0.000
ENSDART00000135262.3	3499	3250.000	0.000000	0.000
ENSDART00000170471.2	168	7.156	0.000000	0.000
ENSDART00000167251.2	720	471.000	0.000000	0.000
ENSDART00000167841.2	919	670.000	11.132690	78.000
ENSDART00000006927.6	1785	1536.000	9.579497	153.870
ENSDART00000126664.3	470	221.000	6.114119	14.130
ENSDART00000160463.2	3637	3388.000	0.439738	15.580
ENSDART00000161238.2	2840	2591.000	0.000000	0.000
ENSDART00000172136.2	2865	2616.000	0.000000	0.000
ENSDART00000190736.1	5087	4838.000	0.121715	6.158
ENSDART00000149067.3	3732	3483.000	1.133177	41.273
ENSDART00000180985.1	2824	2575.000	1.034729	27.863
ENSDART00000149591.3	750	501.000	0.784428	4.110
ENSDART00000149938.4	3181	2932.000	0.303971	9.320
ENSDART00000162837.2	1313	1064.000	270.053723	3004.772
ENSDART00000170821.2	583	334.000	0.000000	0.000
ENSDART00000131463.2	693	444.000	0.215376	1.000
ENSDART00000184111.1	1161	912.000	12.239039	116.724
ENSDART00000149371.2	1529	1280.000	36.578513	489.616
ENSDART00000019733.8	1633	1384.000	0.760041	11.000
ENSDART00000112778.4	1751	1502.000	0.000000	0.000
ENSDART00000025562.8	2373	2124.000	4.219193	93.714
ENSDART00000184362.1	360	111.001	3.195623	3.709
ENSDART00000168957.3	3559	3310.000	1.316729	45.577
ENSDART00000099157.5	1613	1364.000	0.000000	0.000
ENSDART00000128788.3	1690	1441.000	4.844391	73.000
ENSDART00000144769.2	1156	907.000	8.788406	83.356
ENSDART00000138731.2	795	546.000	0.000000	0.000
ENSDART00000124963.4	1627	1378.000	3.861438	55.644
ENSDART00000141283.2	816	567.000	1.122978	6.658
ENSDART00000103626.5	2981	2732.000	3.022173	86.342
ENSDART00000121439.3	1827	1578.000	0.000000	0.000
ENSDART00000149429.2	2555	2306.000	4.783966	115.363
ENSDART00000168277.2	2906	2657.000	0.166883	4.637
ENSDART00000156512.2	3196	2947.000	0.064898	2.000
ENSDART00000083442.5	4257	4008.000	0.355427	14.897
ENSDART00000148107.4	7693	7444.000	3.761897	292.842
ENSDART00000174685.2	4659	4410.000	0.000000	0.000
ENSDART00000140935.2	772	523.000	0.365686	2.000
ENSDART00000079283.6	2138	1889.000	64.645639	1277.000
ENSDART00000039510.6	2187	1938.000	0.000000	0.000
ENSDART00000153401.2	2846	2597.000	2.908945	79.000
ENSDART00000159602.2	3227	2978.000	0.192046	5.981
ENSDART00000147667.2	844	595.000	0.000000	0.000
ENSDART00000111414.3	1442	1193.000	4.969716	62.000
ENSDART00000167022.2	1664	1415.000	0.104400	1.545
ENSDART00000182248.1	2580	2331.000	0.000000	0.000
ENSDART00000169144.2	3479	3230.000	0.000000	0.000
ENSDART00000192977.1	2843	2594.000	0.278811	7.563
ENSDART00000184208.1	3244	2995.000	0.000000	0.000
ENSDART00000164445.2	1162	913.000	3.142178	30.000
ENSDART00000166902.2	4609	4360.000	3.078583	140.364
ENSDART00000143276.3	4966	4717.000	4.067451	200.636
ENSDART00000051070.7	4986	4737.000	11.115085	550.600
ENSDART00000074781.5	4915	4666.000	0.000000	0.000
ENSDART00000004842.8	1121	872.000	0.756026	6.894
ENSDART00000152853.2	273	31.760	0.000000	0.000
ENSDART00000139202.2	273	31.760	3.010942	1.000
ENSDART00000015000.8	1425	1176.000	0.000000	0.000
ENSDART00000162892.2	521	272.000	1.340757	3.814
ENSDART00000166081.2	1461	1212.000	3.620154	45.883
ENSDART00000161574.2	875	626.000	3.066353	20.073
ENSDART00000022179.9	3405	3156.000	9.241514	305.000
ENSDART00000025356.7	2244	1995.000	3.019798	63.000
ENSDART00000146192.3	3929	3680.000	3.676065	141.466
ENSDART00000147430.2	1896	1647.000	8.894451	153.191
ENSDART00000165180.3	1635	1386.000	9.577134	138.809
ENSDART00000128561.4	1295	1046.000	2.102696	23.000
ENSDART00000044115.6	1154	905.000	10.787632	102.093
ENSDART00000133072.2	859	610.000	8.764346	55.907
ENSDART00000110137.5	2127	1878.000	4.957920	97.368
ENSDART00000161723.2	6231	5982.000	0.000000	0.000
ENSDART00000154105.3	6313	6064.000	0.751143	47.632
ENSDART00000135845.4	5504	5255.000	0.279680	15.369
