Name	Length	EffectiveLength	TPM	NumReads
ENSDART00000162456.2	366	117.000	0.000000	0.000
ENSDART00000164309.2	390	141.000	0.000000	0.000
ENSDART00000160996.2	369	120.000	0.000000	0.000
ENSDART00000166892.2	332	83.043	2.003266	2.000
ENSDART00000171613.2	393	144.000	1.732890	3.000
ENSDART00000164961.2	357	108.001	0.000000	0.000
ENSDART00000164492.2	396	147.000	0.000000	0.000
ENSDART00000158814.2	396	147.000	0.000000	0.000
ENSDART00000171201.2	397	148.000	0.000000	0.000
ENSDART00000164110.2	399	150.000	0.000000	0.000
ENSDART00000166029.2	381	132.000	0.000000	0.000
ENSDART00000165676.2	371	122.000	0.000000	0.000
ENSDART00000163282.2	342	93.011	0.000000	0.000
ENSDART00000167496.2	346	97.006	0.000000	0.000
ENSDART00000164659.2	404	155.000	0.000000	0.000
ENSDART00000164489.2	350	101.003	0.000000	0.000
ENSDART00000160625.2	413	164.000	0.000000	0.000
ENSDART00000169436.2	387	138.000	0.000000	0.000
ENSDART00000170399.2	380	131.000	0.000000	0.000
ENSDART00000162378.2	358	109.001	0.763102	1.000
ENSDART00000169864.2	389	140.000	0.000000	0.000
ENSDART00000164059.2	336	87.025	0.000000	0.000
ENSDART00000168607.2	375	126.000	0.000000	0.000
ENSDART00000161399.2	381	132.000	0.000000	0.000
ENSDART00000171483.2	397	148.000	0.000000	0.000
ENSDART00000171356.2	339	90.016	0.000000	0.000
ENSDART00000172182.2	413	164.000	0.000000	0.000
ENSDART00000113019.3	414	165.000	0.000000	0.000
ENSDART00000170523.2	375	126.000	0.000000	0.000
ENSDART00000160187.2	385	136.000	0.000000	0.000
ENSDART00000114271.4	416	167.000	0.000000	0.000
ENSDART00000159161.2	423	174.000	0.000000	0.000
ENSDART00000162061.2	314	65.359	0.000000	0.000
ENSDART00000169803.2	998	749.000	0.000000	0.000
ENSDART00000170923.2	1670	1421.000	0.000000	0.000
ENSDART00000171190.2	3169	2920.000	1.072630	37.655
ENSDART00000165811.2	556	307.000	0.000000	0.000
ENSDART00000167950.2	667	418.000	0.271862	1.366
ENSDART00000007487.9	873	624.000	34.391201	258.000
ENSDART00000162972.3	1568	1319.000	0.959771	15.219
ENSDART00000171570.2	1371	1122.000	1.446210	19.508
ENSDART00000168177.2	3370	3121.000	1.090344	40.911
ENSDART00000182440.1	3291	3042.000	0.000000	0.000
ENSDART00000162709.3	4761	4512.000	9.708334	526.625
ENSDART00000125149.3	3218	2969.000	0.000000	0.000
ENSDART00000168926.2	1724	1463.000	76.015001	1337.000
ENSDART00000169180.2	3210	2961.000	9.129714	325.000
ENSDART00000165795.2	1002	753.000	1.360329	12.315
ENSDART00000079649.6	641	392.000	4.177018	19.685
ENSDART00000160925.2	4365	4116.000	0.255932	12.664
ENSDART00000188827.1	4409	4160.000	0.974018	48.713
ENSDART00000171098.2	437	188.000	0.884880	2.000
ENSDART00000159824.2	734	485.000	0.000000	0.000
ENSDART00000162187.2	63	3.766	0.000000	0.000
ENSDART00000161350.2	63	3.766	0.000000	0.000
ENSDART00000193555.1	66	3.815	0.000000	0.000
ENSDART00000161459.2	60	3.718	0.000000	0.000
ENSDART00000184586.1	66	3.815	0.000000	0.000
ENSDART00000193441.1	66	3.815	0.000000	0.000
ENSDART00000185019.1	66	3.815	0.000000	0.000
ENSDART00000171681.2	60	3.718	0.000000	0.000
ENSDART00000165172.2	63	3.766	0.000000	0.000
ENSDART00000170440.2	46	3.512	0.000000	0.000
ENSDART00000168126.2	57	3.672	0.000000	0.000
ENSDART00000182863.1	63	3.766	0.000000	0.000
ENSDART00000166020.2	66	3.815	0.000000	0.000
ENSDART00000190775.1	66	3.815	0.000000	0.000
ENSDART00000167303.2	63	3.766	0.000000	0.000
ENSDART00000157393.2	52	3.597	0.000000	0.000
ENSDART00000166828.2	63	3.766	0.000000	0.000
ENSDART00000159011.2	63	3.766	0.000000	0.000
ENSDART00000190235.1	66	3.815	0.000000	0.000
ENSDART00000190038.1	399	150.000	0.000000	0.000
ENSDART00000164894.2	66	3.815	0.000000	0.000
ENSDART00000170926.2	63	3.766	0.000000	0.000
ENSDART00000166210.2	60	3.718	0.000000	0.000
ENSDART00000170448.2	57	3.672	0.000000	0.000
ENSDART00000171447.2	49	3.554	0.000000	0.000
ENSDART00000164734.2	55	3.641	0.000000	0.000
ENSDART00000167581.2	57	3.672	0.000000	0.000
ENSDART00000185656.1	66	3.815	0.000000	0.000
ENSDART00000186087.1	63	3.766	0.000000	0.000
ENSDART00000168960.2	63	3.766	0.000000	0.000
ENSDART00000161571.2	57	3.672	0.000000	0.000
ENSDART00000161136.2	63	3.766	0.000000	0.000
ENSDART00000161763.2	63	3.766	0.000000	0.000
ENSDART00000170691.2	63	3.766	0.000000	0.000
ENSDART00000191731.1	63	3.766	0.000000	0.000
ENSDART00000113547.3	903	654.000	0.000000	0.000
ENSDART00000159055.2	66	3.815	0.000000	0.000
ENSDART00000158148.2	63	3.766	0.000000	0.000
ENSDART00000167576.2	63	3.766	0.000000	0.000
ENSDART00000162921.2	60	3.718	0.000000	0.000
ENSDART00000182846.1	63	3.766	0.000000	0.000
ENSDART00000191760.1	63	3.766	0.000000	0.000
ENSDART00000162352.2	60	3.718	0.000000	0.000
ENSDART00000166454.2	57	3.672	0.000000	0.000
ENSDART00000180943.1	63	3.766	0.000000	0.000
ENSDART00000172223.2	56	3.656	0.000000	0.000
ENSDART00000166061.2	45	3.499	0.000000	0.000
ENSDART00000171126.2	60	3.718	0.000000	0.000
ENSDART00000183757.1	63	3.766	0.000000	0.000
ENSDART00000159092.2	63	3.766	0.000000	0.000
ENSDART00000180403.1	63	3.766	0.000000	0.000
ENSDART00000192804.1	63	3.766	0.000000	0.000
ENSDART00000167932.2	60	3.718	0.000000	0.000
ENSDART00000190928.1	66	3.815	0.000000	0.000
ENSDART00000158609.2	60	3.718	0.000000	0.000
ENSDART00000192441.1	63	3.766	0.000000	0.000
ENSDART00000187002.1	896	647.000	0.000000	0.000
ENSDART00000170206.2	61	3.734	0.000000	0.000
ENSDART00000159979.2	60	3.718	0.000000	0.000
ENSDART00000193507.1	66	3.815	0.000000	0.000
ENSDART00000159473.2	63	3.766	0.000000	0.000
ENSDART00000166370.2	63	3.766	0.000000	0.000
ENSDART00000181827.1	63	3.766	0.000000	0.000
ENSDART00000164120.2	63	3.766	0.000000	0.000
ENSDART00000168385.2	60	3.718	0.000000	0.000
ENSDART00000170860.2	63	3.766	0.000000	0.000
ENSDART00000160505.2	60	3.718	0.000000	0.000
ENSDART00000191315.1	976	727.000	0.000000	0.000
ENSDART00000158978.2	907	658.000	0.000000	0.000
ENSDART00000159628.2	63	3.766	0.000000	0.000
ENSDART00000171914.2	63	3.766	0.000000	0.000
ENSDART00000190142.1	66	3.815	0.000000	0.000
ENSDART00000163969.2	49	3.554	0.000000	0.000
ENSDART00000161690.2	63	3.766	0.000000	0.000
ENSDART00000186687.1	63	3.766	0.000000	0.000
ENSDART00000161734.2	64	3.782	0.000000	0.000
ENSDART00000160963.2	63	3.766	0.000000	0.000
ENSDART00000186681.1	66	3.815	0.000000	0.000
ENSDART00000164889.2	63	3.766	0.000000	0.000
ENSDART00000160161.2	46	3.512	0.000000	0.000
ENSDART00000162964.2	49	3.554	0.000000	0.000
ENSDART00000131829.2	803	554.000	19.368330	129.000
ENSDART00000144883.3	780	531.000	0.000000	0.000
ENSDART00000156963.2	2986	2737.000	2.784195	91.614
ENSDART00000161066.2	1110	861.000	0.000000	0.000
ENSDART00000137179.2	1872	1623.000	11.913882	232.466
ENSDART00000100744.4	2099	1850.000	0.859121	19.108
ENSDART00000160393.2	1044	795.000	0.000000	0.000
ENSDART00000167980.2	834	585.000	70.666364	497.000
ENSDART00000067621.6	4363	4114.000	7.248191	358.494
ENSDART00000165084.2	5190	4941.000	0.329015	19.544
ENSDART00000162322.2	873	624.000	7.014988	52.626
ENSDART00000190378.1	609	360.000	3.783276	16.374
ENSDART00000144327.3	1479	1230.000	5.761723	85.201
ENSDART00000173911.2	412	163.000	7.829499	15.343
ENSDART00000178732.2	2977	2728.000	0.044392	1.456
ENSDART00000164747.2	1359	1110.000	0.270437	3.609
ENSDART00000162001.2	500	251.000	1.106927	3.340
ENSDART00000103397.6	1933	1684.000	14.916849	302.000
ENSDART00000113661.4	4484	4235.000	0.667787	34.000
ENSDART00000052422.3	1265	1016.000	10.397340	127.000
ENSDART00000047912.9	1997	1748.000	9.421846	198.000
ENSDART00000154987.3	8955	8706.000	6.034523	631.611
ENSDART00000108999.4	2067	1818.000	0.000000	0.000
ENSDART00000080347.6	1924	1675.000	1.728477	34.807
ENSDART00000123238.3	2118	1869.000	0.000000	0.000
ENSDART00000137120.2	456	207.000	38.451151	95.690
ENSDART00000049291.5	2868	2619.000	19.875539	625.810
ENSDART00000147621.2	757	508.000	18.093051	110.500
ENSDART00000156885.2	7386	7137.000	4.188884	359.420
ENSDART00000157087.2	665	416.000	1.515683	7.580
ENSDART00000176637.2	3999	3750.000	0.000000	0.000
ENSDART00000159554.2	1007	758.000	0.411278	3.748
ENSDART00000192041.1	525	276.000	0.000000	0.000
ENSDART00000184520.1	837	588.000	0.000000	0.000
ENSDART00000024330.9	3903	3654.000	3.331742	146.362
ENSDART00000173945.2	452	203.000	7.209157	17.594
ENSDART00000172251.2	1479	1230.000	0.746854	11.044
ENSDART00000155746.3	2001	1752.000	0.000000	0.000
ENSDART00000154158.2	1350	1101.000	25.577058	338.552
ENSDART00000180571.1	1908	1659.000	66.091793	1318.201
ENSDART00000189685.1	622	373.000	75.428733	338.247
ENSDART00000135009.2	659	410.000	0.000000	0.000
ENSDART00000139795.2	1951	1702.000	8.247384	168.758
ENSDART00000190366.1	1293	1044.000	7.508578	94.242
ENSDART00000136751.2	726	477.000	0.871894	5.000
ENSDART00000146364.3	4345	4096.000	2.802647	138.012
ENSDART00000175207.2	5260	5011.000	0.796567	47.988
ENSDART00000140924.2	1187	938.000	7.494035	84.510
ENSDART00000066782.7	1940	1691.000	0.860334	17.490
ENSDART00000163816.2	2323	2074.000	0.000000	0.000
ENSDART00000163956.2	2431	2182.000	0.000000	0.000
ENSDART00000129910.3	980	731.000	3.805699	33.446
ENSDART00000139974.2	835	586.000	2.183308	15.382
ENSDART00000030773.5	5649	5400.000	24.393746	1583.653
ENSDART00000171701.2	2346	2097.000	0.118997	3.000
ENSDART00000097522.5	1492	1243.000	1.137601	17.000
ENSDART00000127483.4	5851	5602.000	4.276499	288.018
ENSDART00000183613.1	846	597.000	0.000000	0.000
ENSDART00000142998.4	12194	11945.000	0.153196	22.000
ENSDART00000182436.1	120	5.038	0.000000	0.000
ENSDART00000159675.3	1533	1284.000	0.000000	0.000
ENSDART00000156526.3	3267	3018.000	0.000000	0.000
ENSDART00000113185.4	3130	2881.000	2.742790	95.000
ENSDART00000148548.3	1617	1368.000	0.000000	0.000
ENSDART00000171123.2	1156	907.000	4.493668	49.000
ENSDART00000148879.2	651	402.000	0.000000	0.000
ENSDART00000145410.2	2756	2507.000	4.777717	144.000
ENSDART00000149204.3	1221	972.000	0.388191	4.536
ENSDART00000153303.2	280	36.332	0.000000	0.000
ENSDART00000149732.4	871	622.000	0.000000	0.000
ENSDART00000153121.2	368	119.000	0.000000	0.000
ENSDART00000090171.4	4438	4189.000	10.404786	524.000
ENSDART00000132028.3	1779	1530.000	12.577105	231.345
ENSDART00000057257.5	816	567.000	22.977177	156.627
ENSDART00000057697.6	1756	1507.000	2.154136	39.028
ENSDART00000164426.2	1045	796.000	1.535277	14.692
ENSDART00000017850.9	1583	1334.000	3.698009	59.308
ENSDART00000161797.3	1006	757.000	0.000000	0.000
ENSDART00000173668.2	888	639.000	0.000000	0.000
ENSDART00000173934.2	1118	869.000	0.000000	0.000
ENSDART00000124091.3	653	404.000	11.642833	56.549
ENSDART00000163388.2	199	9.782	0.000000	0.000
ENSDART00000146315.3	2622	2373.000	4.643020	132.460
ENSDART00000021121.8	1181	932.000	9.095423	101.912
ENSDART00000183937.1	893	644.000	2.227640	17.247
ENSDART00000111512.4	6213	5964.000	0.083681	6.000
ENSDART00000172678.2	1110	861.000	1.524193	15.777
ENSDART00000151899.2	2789	2540.000	10.719495	327.338
ENSDART00000152066.2	838	589.000	0.000000	0.000
ENSDART00000041577.8	5802	5553.000	4.067798	271.566
ENSDART00000166519.2	588	339.000	0.000000	0.000
ENSDART00000147618.2	808	559.000	0.000000	0.000
ENSDART00000142716.2	673	424.000	0.000000	0.000
ENSDART00000007053.9	2128	1879.000	8.649927	195.401
ENSDART00000126984.3	954	705.000	0.144017	1.221
ENSDART00000124920.4	6674	6425.000	18.639480	1439.775
ENSDART00000162639.3	1596	1347.000	0.000000	0.000
ENSDART00000186786.1	7484	7235.000	2.529697	220.037
ENSDART00000147034.2	2816	2567.000	2.209680	68.194
ENSDART00000021092.9	2140	1891.000	6.554008	149.000
ENSDART00000101204.4	3078	2829.000	29.960804	1019.000
ENSDART00000167332.2	675	426.000	5.250205	26.889
ENSDART00000168861.2	670	421.000	3.578278	18.111
ENSDART00000143325.2	2207	1958.000	2.931221	69.000
ENSDART00000076696.6	2396	2147.000	0.346319	8.939
ENSDART00000140081.2	6779	6530.000	1.320646	103.678
ENSDART00000164542.2	1924	1675.000	2.884655	58.089
ENSDART00000138182.3	6809	6560.000	5.803628	457.711
ENSDART00000076687.4	2125	1876.000	0.000000	0.000
ENSDART00000136342.3	1210	961.000	0.000000	0.000
ENSDART00000154863.2	501	252.000	24.183623	73.267
ENSDART00000055611.7	981	732.000	8.492046	74.733
ENSDART00000173471.2	785	536.000	0.000000	0.000
ENSDART00000173809.2	2802	2553.000	0.779915	23.938
ENSDART00000052906.6	6837	6588.000	0.039209	3.106
ENSDART00000183048.1	4342	4093.000	2.067699	101.746
ENSDART00000181577.1	4441	4192.000	0.000000	0.000
ENSDART00000170597.2	4489	4240.000	0.000000	0.000
ENSDART00000172709.2	4638	4389.000	2.814524	148.511
ENSDART00000170143.2	2477	2228.000	0.000000	0.000
ENSDART00000164348.2	2415	2166.000	0.087858	2.288
ENSDART00000191414.1	2905	2656.000	0.000000	0.000
ENSDART00000187058.1	2836	2587.000	0.000000	0.000
ENSDART00000054843.7	1769	1520.000	3.629218	66.320
ENSDART00000138630.3	1726	1477.000	1.389879	24.680
ENSDART00000179964.1	1230	981.000	2.790365	32.909
ENSDART00000154333.2	2818	2569.000	0.919780	28.408
ENSDART00000155267.2	3419	3170.000	0.341111	13.000
ENSDART00000106488.2	3307	3058.000	9.562081	351.542
ENSDART00000140035.2	645	396.000	0.000000	0.000
ENSDART00000005901.9	3370	3121.000	3.860695	144.860
ENSDART00000128182.3	1190	941.000	0.141263	1.598
ENSDART00000133077.2	909	660.000	0.000000	0.000
ENSDART00000052086.6	1854	1605.000	0.103649	2.000
ENSDART00000124471.3	2628	2379.000	1.781285	50.947
ENSDART00000088624.5	4258	4009.000	2.096654	101.053
ENSDART00000099647.6	1811	1562.000	1.718119	32.264
ENSDART00000138443.3	1328	1079.000	0.000000	0.000
ENSDART00000139813.2	1906	1657.000	3.970581	79.098
ENSDART00000111699.5	1883	1634.000	6.765383	132.902
ENSDART00000152246.2	7961	7712.000	3.435840	318.557
ENSDART00000064968.5	2173	1924.000	5.477506	126.700
ENSDART00000151672.3	4652	4403.000	2.279198	120.648
ENSDART00000138049.2	768	519.000	1.584565	9.887
ENSDART00000026516.7	1344	1095.000	1.478538	19.464
ENSDART00000150852.2	538	289.000	10.001096	34.748
ENSDART00000150594.2	445	196.000	7.247921	17.079
ENSDART00000150812.2	910	661.000	7.809602	62.061
ENSDART00000128743.3	2732	2483.000	25.061216	748.112
ENSDART00000189645.1	750	501.000	13.493668	81.275
ENSDART00000165510.2	996	747.000	0.000000	0.000
ENSDART00000121859.3	5077	4828.000	8.213214	476.725
ENSDART00000190959.1	992	743.000	0.000000	0.000
ENSDART00000142069.3	613	364.000	14.128888	61.830
ENSDART00000043933.5	608	359.000	129.093903	557.170
ENSDART00000148516.2	3022	2773.000	3.419536	114.000
ENSDART00000169072.2	8455	8206.000	6.164828	608.191
ENSDART00000147947.2	8535	8286.000	9.113005	907.809
ENSDART00000057464.7	1888	1639.000	0.137199	2.703
ENSDART00000176133.2	2022	1773.000	0.000000	0.000
ENSDART00000172882.2	2142	1893.000	0.790923	18.000
ENSDART00000163138.2	1127	878.000	0.000000	0.000
ENSDART00000129570.3	734	485.000	3.115465	18.166
ENSDART00000170007.2	915	666.000	5.555876	44.485
ENSDART00000075782.7	3025	2776.000	27.206872	908.000
ENSDART00000060594.6	2004	1755.000	11.871248	250.473
ENSDART00000097540.5	912	663.000	0.586562	4.675
ENSDART00000154409.2	2086	1837.000	0.105830	2.337
ENSDART00000140999.3	699	450.000	0.000000	0.000
ENSDART00000067423.5	1542	1293.000	3.023511	47.000
ENSDART00000122735.3	4404	4155.000	0.460436	23.000
ENSDART00000150875.2	563	314.000	0.000000	0.000
ENSDART00000086885.5	1685	1436.000	3.418651	59.020
ENSDART00000156364.2	630	381.000	0.000000	0.000
ENSDART00000155698.2	2582	2333.000	4.741864	133.000
ENSDART00000163680.2	986	737.000	2.140235	18.963
ENSDART00000167613.2	3182	2933.000	19.682653	694.038
ENSDART00000162628.2	643	394.000	15.453531	73.200
ENSDART00000190025.1	1699	1450.000	0.000000	0.000
ENSDART00000159216.2	688	439.000	0.000000	0.000
ENSDART00000098806.5	2844	2595.000	2.225190	69.421
ENSDART00000160071.2	840	591.000	2.111135	15.000
ENSDART00000143398.2	738	489.000	0.000000	0.000
ENSDART00000133392.3	555	306.000	0.000000	0.000
ENSDART00000141476.4	1773	1524.000	1.425232	26.113
ENSDART00000138301.2	713	464.000	2.310165	12.887
ENSDART00000136016.2	1935	1686.000	0.789359	16.000
ENSDART00000111052.4	2617	2368.000	0.983532	28.000
ENSDART00000109990.4	4314	4065.000	1.244367	60.813
ENSDART00000186706.1	1586	1337.000	0.000000	0.000
ENSDART00000169589.3	1361	1112.000	0.000000	0.000
ENSDART00000136672.3	1213	964.000	2.477180	28.709
ENSDART00000112735.4	414	165.000	5.691801	11.291
ENSDART00000153006.2	3813	3564.000	0.326740	14.000
ENSDART00000191797.1	2340	2091.000	0.000000	0.000
ENSDART00000099479.5	1809	1560.000	6.267473	117.545
ENSDART00000063138.6	1414	1165.000	0.000000	0.000
ENSDART00000140321.2	936	687.000	0.000000	0.000
ENSDART00000129676.3	1118	869.000	1.722919	18.000
ENSDART00000079210.5	1899	1650.000	5.797305	115.000
ENSDART00000163411.2	1222	973.000	0.000000	0.000
ENSDART00000004476.9	1286	1037.000	0.000000	0.000
ENSDART00000144897.4	4802	4553.000	0.036538	2.000
ENSDART00000172119.2	3649	3400.000	2.452608	100.252
ENSDART00000144516.3	2647	2398.000	1.344027	38.748
ENSDART00000133277.3	1898	1649.000	0.000000	0.000
ENSDART00000131410.3	593	344.000	0.000000	0.000
ENSDART00000078466.6	3411	3162.000	14.114812	536.568
ENSDART00000143981.2	539	290.000	16.170267	56.377
ENSDART00000174580.2	3483	3234.000	0.000000	0.000
ENSDART00000187409.1	3133	2884.000	0.130670	4.531
ENSDART00000182247.1	3785	3536.000	2.235005	95.012
ENSDART00000153512.2	1764	1515.000	6.698516	122.005
ENSDART00000184299.1	3681	3432.000	0.000000	0.000
ENSDART00000153168.2	2157	1908.000	2.528494	58.000
ENSDART00000045186.6	1658	1409.000	0.000000	0.000
ENSDART00000147917.3	1782	1533.000	2.224610	41.000
ENSDART00000061577.6	1699	1450.000	9.215148	160.642
ENSDART00000179893.1	1204	955.000	26.709589	306.661
ENSDART00000122279.3	636	387.000	19.313779	89.860
ENSDART00000193421.1	1288	1039.000	0.467337	5.838
ENSDART00000139924.4	3323	3074.000	4.852645	179.337
ENSDART00000183848.1	4295	4046.000	0.000000	0.000
ENSDART00000138837.2	817	568.000	0.000000	0.000
ENSDART00000079691.5	4246	3997.000	0.041249	1.982
ENSDART00000147470.2	580	331.000	0.000000	0.000
ENSDART00000135049.3	3232	2983.000	0.000000	0.000
ENSDART00000154540.2	5764	5515.000	0.000000	0.000
ENSDART00000180384.1	6294	6045.000	0.000000	0.000
ENSDART00000175024.2	6007	5758.000	0.000000	0.000
ENSDART00000184486.1	6281	6032.000	0.000000	0.000
ENSDART00000156372.3	1410	1161.000	1.255032	17.518
ENSDART00000020044.9	1460	1211.000	0.719993	10.482
ENSDART00000101292.4	783	534.000	21.839039	140.205
ENSDART00000065139.5	1228	979.000	1.089703	12.826
ENSDART00000144257.2	482	233.000	1.198109	3.356
ENSDART00000141484.2	1187	938.000	5.111666	57.644
ENSDART00000160276.2	6452	6203.000	1.140517	85.053
ENSDART00000139285.2	1275	1026.000	2.833397	34.950
ENSDART00000149911.2	1393	1144.000	1.526882	21.000
ENSDART00000066834.5	1080	831.000	0.000000	0.000
ENSDART00000188808.1	5596	5347.000	0.163336	10.500
ENSDART00000187511.1	1617	1368.000	0.000000	0.000
ENSDART00000081894.7	1722	1473.000	0.298977	5.295
ENSDART00000077800.6	2317	2068.000	18.365408	456.603
ENSDART00000140851.2	668	419.000	0.000000	0.000
ENSDART00000121828.4	749	500.000	0.000000	0.000
ENSDART00000142347.2	875	626.000	0.717100	5.397
ENSDART00000181891.1	3362	3113.000	0.000000	0.000
ENSDART00000102949.4	3301	3052.000	0.000000	0.000
ENSDART00000183998.1	3946	3697.000	0.456097	20.272
ENSDART00000180528.1	3570	3321.000	0.000000	0.000
ENSDART00000135262.3	3499	3250.000	0.000000	0.000
ENSDART00000170471.2	168	7.156	14.199905	1.222
ENSDART00000167251.2	720	471.000	0.000000	0.000
ENSDART00000167841.2	919	670.000	8.566167	69.000
ENSDART00000006927.6	1785	1536.000	8.738992	161.377
ENSDART00000126664.3	470	221.000	5.880279	15.623
ENSDART00000160463.2	3637	3388.000	0.289489	11.791
ENSDART00000161238.2	2840	2591.000	0.000000	0.000
ENSDART00000172136.2	2865	2616.000	0.000000	0.000
ENSDART00000190736.1	5087	4838.000	0.090497	5.264
ENSDART00000149067.3	3732	3483.000	0.752516	31.511
ENSDART00000180985.1	2824	2575.000	1.060780	32.839
ENSDART00000149591.3	750	501.000	0.000000	0.000
ENSDART00000149938.4	3181	2932.000	0.000000	0.000
ENSDART00000162837.2	1313	1064.000	253.490208	3242.579
ENSDART00000170821.2	583	334.000	2.105892	8.456
ENSDART00000131463.2	693	444.000	0.374679	2.000
ENSDART00000184111.1	1161	912.000	7.920442	86.842
ENSDART00000149371.2	1529	1280.000	37.474112	576.672
ENSDART00000019733.8	1633	1384.000	0.180301	3.000
ENSDART00000112778.4	1751	1502.000	0.000000	0.000
ENSDART00000025562.8	2373	2124.000	5.118404	130.700
ENSDART00000184362.1	360	111.001	6.650437	8.875
ENSDART00000168957.3	3559	3310.000	1.015854	40.425
ENSDART00000099157.5	1613	1364.000	0.000000	0.000
ENSDART00000128788.3	1690	1441.000	4.098327	71.000
ENSDART00000144769.2	1156	907.000	7.179997	78.292
ENSDART00000138731.2	795	546.000	0.000000	0.000
ENSDART00000124963.4	1627	1378.000	3.362621	55.708
ENSDART00000141283.2	816	567.000	1.209218	8.243
ENSDART00000103626.5	2981	2732.000	3.067662	100.757
ENSDART00000121439.3	1827	1578.000	0.000000	0.000
ENSDART00000149429.2	2555	2306.000	4.364538	121.000
ENSDART00000168277.2	2906	2657.000	0.000000	0.000
ENSDART00000156512.2	3196	2947.000	0.141124	5.000
ENSDART00000083442.5	4257	4008.000	0.370124	17.835
ENSDART00000148107.4	7693	7444.000	4.398429	393.633
ENSDART00000174685.2	4659	4410.000	0.000000	0.000
ENSDART00000140935.2	772	523.000	1.749457	11.000
ENSDART00000079283.6	2138	1889.000	56.230399	1277.000
ENSDART00000039510.6	2187	1938.000	0.000000	0.000
ENSDART00000153401.2	2846	2597.000	1.729554	54.000
ENSDART00000159602.2	3227	2978.000	0.307242	11.000
ENSDART00000147667.2	844	595.000	0.000000	0.000
ENSDART00000111414.3	1442	1193.000	6.205708	89.006
ENSDART00000167022.2	1664	1415.000	0.337131	5.735
ENSDART00000182248.1	2580	2331.000	0.000000	0.000
ENSDART00000169144.2	3479	3230.000	0.000000	0.000
ENSDART00000192977.1	2843	2594.000	0.552719	17.237
ENSDART00000184208.1	3244	2995.000	0.000000	0.000
ENSDART00000164445.2	1162	913.000	1.913202	21.000
ENSDART00000166902.2	4609	4360.000	2.061133	108.039
ENSDART00000143276.3	4966	4717.000	4.319599	244.961
ENSDART00000051070.7	4986	4737.000	10.893033	620.355
ENSDART00000074781.5	4915	4666.000	0.000000	0.000
ENSDART00000004842.8	1121	872.000	1.716992	18.000
ENSDART00000152853.2	273	31.760	0.000000	0.000
ENSDART00000139202.2	273	31.760	0.000000	0.000
ENSDART00000015000.8	1425	1176.000	0.212191	3.000
ENSDART00000162892.2	521	272.000	0.769903	2.518
ENSDART00000166081.2	1461	1212.000	3.489673	50.848
ENSDART00000161574.2	875	626.000	3.708377	27.909
ENSDART00000022179.9	3405	3156.000	9.461687	358.999
ENSDART00000025356.7	2244	1995.000	2.626696	63.000
ENSDART00000146192.3	3929	3680.000	3.020150	133.618
ENSDART00000147430.2	1896	1647.000	7.075848	140.107
ENSDART00000165180.3	1635	1386.000	10.015834	166.893
ENSDART00000128561.4	1295	1046.000	2.306102	29.000
ENSDART00000044115.6	1154	905.000	10.757123	117.040
ENSDART00000133072.2	859	610.000	11.039656	80.960
ENSDART00000110137.5	2127	1878.000	4.679410	105.651
ENSDART00000161723.2	6231	5982.000	0.000000	0.000
ENSDART00000154105.3	6313	6064.000	0.650326	47.411
ENSDART00000135845.4	5504	5255.000	0.471675	29.799
