Name	Length	EffectiveLength	TPM	NumReads
ENSDART00000162456.2	366	117.000	0.000000	0.000
ENSDART00000164309.2	390	141.000	0.000000	0.000
ENSDART00000160996.2	369	120.000	0.000000	0.000
ENSDART00000166892.2	332	83.043	0.976665	1.000
ENSDART00000171613.2	393	144.000	0.000000	0.000
ENSDART00000164961.2	357	108.001	0.000000	0.000
ENSDART00000164492.2	396	147.000	0.000000	0.000
ENSDART00000158814.2	396	147.000	0.000000	0.000
ENSDART00000171201.2	397	148.000	0.000000	0.000
ENSDART00000164110.2	399	150.000	0.000000	0.000
ENSDART00000166029.2	381	132.000	0.000000	0.000
ENSDART00000165676.2	371	122.000	0.000000	0.000
ENSDART00000163282.2	342	93.011	0.000000	0.000
ENSDART00000167496.2	346	97.006	0.000000	0.000
ENSDART00000164659.2	404	155.000	0.000000	0.000
ENSDART00000164489.2	350	101.003	0.000000	0.000
ENSDART00000160625.2	413	164.000	0.000000	0.000
ENSDART00000169436.2	387	138.000	0.000000	0.000
ENSDART00000170399.2	380	131.000	0.000000	0.000
ENSDART00000162378.2	358	109.001	0.000000	0.000
ENSDART00000169864.2	389	140.000	0.000000	0.000
ENSDART00000164059.2	336	87.025	0.000000	0.000
ENSDART00000168607.2	375	126.000	0.000000	0.000
ENSDART00000161399.2	381	132.000	0.000000	0.000
ENSDART00000171483.2	397	148.000	0.000000	0.000
ENSDART00000171356.2	339	90.016	0.000000	0.000
ENSDART00000172182.2	413	164.000	0.000000	0.000
ENSDART00000113019.3	414	165.000	0.000000	0.000
ENSDART00000170523.2	375	126.000	0.000000	0.000
ENSDART00000160187.2	385	136.000	0.000000	0.000
ENSDART00000114271.4	416	167.000	0.000000	0.000
ENSDART00000159161.2	423	174.000	0.000000	0.000
ENSDART00000162061.2	314	65.359	0.000000	0.000
ENSDART00000169803.2	998	749.000	0.000000	0.000
ENSDART00000170923.2	1670	1421.000	0.000000	0.000
ENSDART00000171190.2	3169	2920.000	1.017205	36.622
ENSDART00000165811.2	556	307.000	0.000000	0.000
ENSDART00000167950.2	667	418.000	0.687825	3.545
ENSDART00000007487.9	873	624.000	31.454293	242.000
ENSDART00000162972.3	1568	1319.000	1.997063	32.478
ENSDART00000171570.2	1371	1122.000	1.280313	17.712
ENSDART00000168177.2	3370	3121.000	0.982304	37.800
ENSDART00000182440.1	3291	3042.000	0.000000	0.000
ENSDART00000162709.3	4761	4512.000	9.008861	501.175
ENSDART00000125149.3	3218	2969.000	0.000000	0.000
ENSDART00000168926.2	1724	1463.000	61.812981	1115.000
ENSDART00000169180.2	3210	2961.000	10.216910	373.000
ENSDART00000165795.2	1002	753.000	0.439254	4.078
ENSDART00000079649.6	641	392.000	1.018341	4.922
ENSDART00000160925.2	4365	4116.000	0.143042	7.259
ENSDART00000188827.1	4409	4160.000	1.371251	70.333
ENSDART00000171098.2	437	188.000	0.862822	2.000
ENSDART00000159824.2	734	485.000	0.167227	1.000
ENSDART00000162187.2	63	3.766	0.000000	0.000
ENSDART00000161350.2	63	3.766	0.000000	0.000
ENSDART00000193555.1	66	3.815	0.000000	0.000
ENSDART00000161459.2	60	3.718	0.000000	0.000
ENSDART00000184586.1	66	3.815	0.000000	0.000
ENSDART00000193441.1	66	3.815	0.000000	0.000
ENSDART00000185019.1	66	3.815	0.000000	0.000
ENSDART00000171681.2	60	3.718	0.000000	0.000
ENSDART00000165172.2	63	3.766	0.000000	0.000
ENSDART00000170440.2	46	3.512	0.000000	0.000
ENSDART00000168126.2	57	3.672	0.000000	0.000
ENSDART00000182863.1	63	3.766	0.000000	0.000
ENSDART00000166020.2	66	3.815	0.000000	0.000
ENSDART00000190775.1	66	3.815	0.000000	0.000
ENSDART00000167303.2	63	3.766	0.000000	0.000
ENSDART00000157393.2	52	3.597	0.000000	0.000
ENSDART00000166828.2	63	3.766	0.000000	0.000
ENSDART00000159011.2	63	3.766	0.000000	0.000
ENSDART00000190235.1	66	3.815	0.000000	0.000
ENSDART00000190038.1	399	150.000	0.540702	1.000
ENSDART00000164894.2	66	3.815	0.000000	0.000
ENSDART00000170926.2	63	3.766	0.000000	0.000
ENSDART00000166210.2	60	3.718	0.000000	0.000
ENSDART00000170448.2	57	3.672	0.000000	0.000
ENSDART00000171447.2	49	3.554	0.000000	0.000
ENSDART00000164734.2	55	3.641	0.000000	0.000
ENSDART00000167581.2	57	3.672	0.000000	0.000
ENSDART00000185656.1	66	3.815	0.000000	0.000
ENSDART00000186087.1	63	3.766	0.000000	0.000
ENSDART00000168960.2	63	3.766	0.000000	0.000
ENSDART00000161571.2	57	3.672	0.000000	0.000
ENSDART00000161136.2	63	3.766	0.000000	0.000
ENSDART00000161763.2	63	3.766	0.000000	0.000
ENSDART00000170691.2	63	3.766	0.000000	0.000
ENSDART00000191731.1	63	3.766	0.000000	0.000
ENSDART00000113547.3	903	654.000	0.000000	0.000
ENSDART00000159055.2	66	3.815	0.000000	0.000
ENSDART00000158148.2	63	3.766	0.000000	0.000
ENSDART00000167576.2	63	3.766	0.000000	0.000
ENSDART00000162921.2	60	3.718	0.000000	0.000
ENSDART00000182846.1	63	3.766	0.000000	0.000
ENSDART00000191760.1	63	3.766	0.000000	0.000
ENSDART00000162352.2	60	3.718	0.000000	0.000
ENSDART00000166454.2	57	3.672	0.000000	0.000
ENSDART00000180943.1	63	3.766	0.000000	0.000
ENSDART00000172223.2	56	3.656	0.000000	0.000
ENSDART00000166061.2	45	3.499	0.000000	0.000
ENSDART00000171126.2	60	3.718	0.000000	0.000
ENSDART00000183757.1	63	3.766	0.000000	0.000
ENSDART00000159092.2	63	3.766	0.000000	0.000
ENSDART00000180403.1	63	3.766	0.000000	0.000
ENSDART00000192804.1	63	3.766	0.000000	0.000
ENSDART00000167932.2	60	3.718	0.000000	0.000
ENSDART00000190928.1	66	3.815	0.000000	0.000
ENSDART00000158609.2	60	3.718	0.000000	0.000
ENSDART00000192441.1	63	3.766	0.000000	0.000
ENSDART00000187002.1	896	647.000	0.000000	0.000
ENSDART00000170206.2	61	3.734	0.000000	0.000
ENSDART00000159979.2	60	3.718	0.000000	0.000
ENSDART00000193507.1	66	3.815	0.000000	0.000
ENSDART00000159473.2	63	3.766	0.000000	0.000
ENSDART00000166370.2	63	3.766	0.000000	0.000
ENSDART00000181827.1	63	3.766	0.000000	0.000
ENSDART00000164120.2	63	3.766	0.000000	0.000
ENSDART00000168385.2	60	3.718	0.000000	0.000
ENSDART00000170860.2	63	3.766	0.000000	0.000
ENSDART00000160505.2	60	3.718	0.000000	0.000
ENSDART00000191315.1	976	727.000	0.000000	0.000
ENSDART00000158978.2	907	658.000	0.000000	0.000
ENSDART00000159628.2	63	3.766	0.000000	0.000
ENSDART00000171914.2	63	3.766	0.000000	0.000
ENSDART00000190142.1	66	3.815	0.000000	0.000
ENSDART00000163969.2	49	3.554	0.000000	0.000
ENSDART00000161690.2	63	3.766	0.000000	0.000
ENSDART00000186687.1	63	3.766	0.000000	0.000
ENSDART00000161734.2	64	3.782	0.000000	0.000
ENSDART00000160963.2	63	3.766	0.000000	0.000
ENSDART00000186681.1	66	3.815	0.000000	0.000
ENSDART00000164889.2	63	3.766	0.000000	0.000
ENSDART00000160161.2	46	3.512	0.000000	0.000
ENSDART00000162964.2	49	3.554	0.000000	0.000
ENSDART00000131829.2	803	554.000	6.094112	41.627
ENSDART00000144883.3	780	531.000	14.872874	97.373
ENSDART00000156963.2	2986	2737.000	3.263834	110.142
ENSDART00000161066.2	1110	861.000	0.000000	0.000
ENSDART00000137179.2	1872	1623.000	11.177753	223.678
ENSDART00000100744.4	2099	1850.000	1.199012	27.349
ENSDART00000160393.2	1044	795.000	0.000000	0.000
ENSDART00000167980.2	834	585.000	69.875322	504.000
ENSDART00000067621.6	4363	4114.000	8.926661	452.798
ENSDART00000165084.2	5190	4941.000	0.241187	14.693
ENSDART00000162322.2	873	624.000	4.017730	30.911
ENSDART00000190378.1	609	360.000	4.976435	22.089
ENSDART00000144327.3	1479	1230.000	6.015511	91.228
ENSDART00000173911.2	412	163.000	14.316292	28.772
ENSDART00000178732.2	2977	2728.000	0.000000	0.000
ENSDART00000164747.2	1359	1110.000	0.082385	1.128
ENSDART00000162001.2	500	251.000	0.000000	0.000
ENSDART00000103397.6	1933	1684.000	15.556417	323.000
ENSDART00000113661.4	4484	4235.000	0.497931	26.000
ENSDART00000052422.3	1265	1016.000	10.457473	131.000
ENSDART00000047912.9	1997	1748.000	15.311638	330.000
ENSDART00000154987.3	8955	8706.000	5.569930	597.887
ENSDART00000108999.4	2067	1818.000	0.000000	0.000
ENSDART00000080347.6	1924	1675.000	2.304167	47.586
ENSDART00000123238.3	2118	1869.000	0.000000	0.000
ENSDART00000137120.2	456	207.000	49.683150	126.803
ENSDART00000049291.5	2868	2619.000	19.639016	634.171
ENSDART00000147621.2	757	508.000	19.482223	122.026
ENSDART00000156885.2	7386	7137.000	6.113863	538.000
ENSDART00000157087.2	665	416.000	0.000000	0.000
ENSDART00000176637.2	3999	3750.000	0.000000	0.000
ENSDART00000159554.2	1007	758.000	0.000000	0.000
ENSDART00000192041.1	525	276.000	0.000000	0.000
ENSDART00000184520.1	837	588.000	0.000000	0.000
ENSDART00000024330.9	3903	3654.000	5.917729	266.609
ENSDART00000173945.2	452	203.000	7.747439	19.391
ENSDART00000172251.2	1479	1230.000	0.000000	0.000
ENSDART00000155746.3	2001	1752.000	2.232498	48.225
ENSDART00000154158.2	1350	1101.000	31.841447	432.246
ENSDART00000180571.1	1908	1659.000	66.990769	1370.289
ENSDART00000189685.1	622	373.000	90.072421	414.240
ENSDART00000135009.2	659	410.000	0.000000	0.000
ENSDART00000139795.2	1951	1702.000	5.080568	106.616
ENSDART00000190366.1	1293	1044.000	4.846424	62.384
ENSDART00000136751.2	726	477.000	1.190224	7.000
ENSDART00000146364.3	4345	4096.000	2.997458	151.378
ENSDART00000175207.2	5260	5011.000	0.236657	14.622
ENSDART00000140924.2	1187	938.000	6.089279	70.424
ENSDART00000066782.7	1940	1691.000	1.274671	26.576
ENSDART00000163816.2	2323	2074.000	0.000000	0.000
ENSDART00000163956.2	2431	2182.000	0.000000	0.000
ENSDART00000129910.3	980	731.000	4.042589	36.436
ENSDART00000139974.2	835	586.000	0.000000	0.000
ENSDART00000030773.5	5649	5400.000	25.038639	1667.076
ENSDART00000171701.2	2346	2097.000	0.038677	1.000
ENSDART00000097522.5	1492	1243.000	1.174493	18.000
ENSDART00000127483.4	5851	5602.000	3.952471	273.000
ENSDART00000183613.1	846	597.000	0.000000	0.000
ENSDART00000142998.4	12194	11945.000	0.129008	19.000
ENSDART00000182436.1	120	5.038	0.000000	0.000
ENSDART00000159675.3	1533	1284.000	0.000000	0.000
ENSDART00000156526.3	3267	3018.000	0.000000	0.000
ENSDART00000113185.4	3130	2881.000	3.181151	113.000
ENSDART00000148548.3	1617	1368.000	0.123796	2.088
ENSDART00000171123.2	1156	907.000	4.910307	54.912
ENSDART00000148879.2	651	402.000	0.000000	0.000
ENSDART00000145410.2	2756	2507.000	5.467408	169.000
ENSDART00000149204.3	1221	972.000	0.203461	2.438
ENSDART00000153303.2	280	36.332	0.000000	0.000
ENSDART00000149732.4	871	622.000	0.000000	0.000
ENSDART00000153121.2	368	119.000	2.626495	3.854
ENSDART00000090171.4	4438	4189.000	12.933476	668.000
ENSDART00000132028.3	1779	1530.000	20.628938	389.152
ENSDART00000057257.5	816	567.000	24.438596	170.848
ENSDART00000057697.6	1756	1507.000	0.000000	0.000
ENSDART00000164426.2	1045	796.000	1.457335	14.303
ENSDART00000017850.9	1583	1334.000	2.656722	43.697
ENSDART00000161797.3	1006	757.000	0.000000	0.000
ENSDART00000173668.2	888	639.000	0.000000	0.000
ENSDART00000173934.2	1118	869.000	0.000000	0.000
ENSDART00000124091.3	653	404.000	15.718985	78.299
ENSDART00000163388.2	199	9.782	0.000000	0.000
ENSDART00000146315.3	2622	2373.000	5.125504	149.963
ENSDART00000021121.8	1181	932.000	9.749210	112.030
ENSDART00000183937.1	893	644.000	1.109700	8.811
ENSDART00000111512.4	6213	5964.000	0.122392	9.000
ENSDART00000172678.2	1110	861.000	0.812873	8.629
ENSDART00000151899.2	2789	2540.000	18.364482	575.126
ENSDART00000152066.2	838	589.000	0.000000	0.000
ENSDART00000041577.8	5802	5553.000	3.788105	259.359
ENSDART00000166519.2	588	339.000	2.227957	9.312
ENSDART00000147618.2	808	559.000	0.000000	0.000
ENSDART00000142716.2	673	424.000	0.000000	0.000
ENSDART00000007053.9	2128	1879.000	9.917965	229.774
ENSDART00000126984.3	954	705.000	0.450719	3.918
ENSDART00000124920.4	6674	6425.000	20.852309	1651.879
ENSDART00000162639.3	1596	1347.000	0.000000	0.000
ENSDART00000186786.1	7484	7235.000	3.245655	289.529
ENSDART00000147034.2	2816	2567.000	1.262729	39.966
ENSDART00000021092.9	2140	1891.000	7.205546	168.000
ENSDART00000101204.4	3078	2829.000	33.514343	1169.000
ENSDART00000167332.2	675	426.000	4.175311	21.931
ENSDART00000168861.2	670	421.000	0.591329	3.069
ENSDART00000143325.2	2207	1958.000	3.229041	77.954
ENSDART00000076696.6	2396	2147.000	0.561593	14.866
ENSDART00000140081.2	6779	6530.000	7.466150	601.119
ENSDART00000164542.2	1924	1675.000	0.000000	0.000
ENSDART00000138182.3	6809	6560.000	2.638354	213.397
ENSDART00000076687.4	2125	1876.000	0.273075	6.316
ENSDART00000136342.3	1210	961.000	0.159084	1.885
ENSDART00000154863.2	501	252.000	17.649538	54.838
ENSDART00000055611.7	981	732.000	7.441477	67.162
ENSDART00000173471.2	785	536.000	0.000000	0.000
ENSDART00000173809.2	2802	2553.000	0.363664	11.447
ENSDART00000052906.6	6837	6588.000	0.083025	6.744
ENSDART00000183048.1	4342	4093.000	0.000000	0.000
ENSDART00000181577.1	4441	4192.000	0.000000	0.000
ENSDART00000170597.2	4489	4240.000	2.703887	141.353
ENSDART00000172709.2	4638	4389.000	2.701011	146.165
ENSDART00000170143.2	2477	2228.000	0.000000	0.000
ENSDART00000164348.2	2415	2166.000	0.278713	7.443
ENSDART00000191414.1	2905	2656.000	0.000000	0.000
ENSDART00000187058.1	2836	2587.000	0.000000	0.000
ENSDART00000054843.7	1769	1520.000	6.189614	116.000
ENSDART00000138630.3	1726	1477.000	0.000000	0.000
ENSDART00000179964.1	1230	981.000	3.606297	43.620
ENSDART00000154333.2	2818	2569.000	2.006653	63.560
ENSDART00000155267.2	3419	3170.000	0.179097	7.000
ENSDART00000106488.2	3307	3058.000	8.013077	302.126
ENSDART00000140035.2	645	396.000	0.000000	0.000
ENSDART00000005901.9	3370	3121.000	3.556946	136.874
ENSDART00000128182.3	1190	941.000	0.000000	0.000
ENSDART00000133077.2	909	660.000	0.000000	0.000
ENSDART00000052086.6	1854	1605.000	0.345952	6.846
ENSDART00000124471.3	2628	2379.000	2.911103	85.389
ENSDART00000088624.5	4258	4009.000	2.379361	117.611
ENSDART00000099647.6	1811	1562.000	1.812915	34.915
ENSDART00000138443.3	1328	1079.000	0.000000	0.000
ENSDART00000139813.2	1906	1657.000	6.880242	140.565
ENSDART00000111699.5	1883	1634.000	3.347208	67.435
ENSDART00000152246.2	7961	7712.000	3.744013	356.004
ENSDART00000064968.5	2173	1924.000	4.640978	110.094
ENSDART00000151672.3	4652	4403.000	2.643824	143.526
ENSDART00000138049.2	768	519.000	2.990603	19.137
ENSDART00000026516.7	1344	1095.000	1.408254	19.013
ENSDART00000150852.2	538	289.000	7.252993	25.844
ENSDART00000150594.2	445	196.000	6.671676	16.123
ENSDART00000150812.2	910	661.000	10.780788	87.862
ENSDART00000128743.3	2732	2483.000	25.744980	788.170
ENSDART00000189645.1	750	501.000	3.853914	23.806
ENSDART00000165510.2	996	747.000	0.000000	0.000
ENSDART00000121859.3	5077	4828.000	9.074683	540.194
ENSDART00000190959.1	992	743.000	0.000000	0.000
ENSDART00000142069.3	613	364.000	20.664222	92.741
ENSDART00000043933.5	608	359.000	104.885422	464.259
ENSDART00000148516.2	3022	2773.000	3.656026	125.000
ENSDART00000169072.2	8455	8206.000	7.562068	765.108
ENSDART00000147947.2	8535	8286.000	7.878466	804.892
ENSDART00000057464.7	1888	1639.000	0.000000	0.000
ENSDART00000176133.2	2022	1773.000	0.000000	0.000
ENSDART00000172882.2	2142	1893.000	2.742070	64.000
ENSDART00000163138.2	1127	878.000	0.000000	0.000
ENSDART00000129570.3	734	485.000	0.000000	0.000
ENSDART00000170007.2	915	666.000	2.293722	18.835
ENSDART00000075782.7	3025	2776.000	28.194020	965.000
ENSDART00000060594.6	2004	1755.000	14.253652	308.428
ENSDART00000097540.5	912	663.000	0.000000	0.000
ENSDART00000154409.2	2086	1837.000	0.295819	6.700
ENSDART00000140999.3	699	450.000	0.000000	0.000
ENSDART00000067423.5	1542	1293.000	3.700860	59.000
ENSDART00000122735.3	4404	4155.000	0.722237	37.000
ENSDART00000150875.2	563	314.000	0.000000	0.000
ENSDART00000086885.5	1685	1436.000	3.236620	57.306
ENSDART00000156364.2	630	381.000	0.000000	0.000
ENSDART00000155698.2	2582	2333.000	5.284185	152.000
ENSDART00000163680.2	986	737.000	3.986569	36.226
ENSDART00000167613.2	3182	2933.000	34.169475	1235.666
ENSDART00000162628.2	643	394.000	24.160348	117.368
ENSDART00000190025.1	1699	1450.000	0.000000	0.000
ENSDART00000159216.2	688	439.000	6.442273	34.870
ENSDART00000098806.5	2844	2595.000	2.185492	69.926
ENSDART00000160071.2	840	591.000	2.470212	18.000
ENSDART00000143398.2	738	489.000	0.000000	0.000
ENSDART00000133392.3	555	306.000	1.724300	6.506
ENSDART00000141476.4	1773	1524.000	1.617412	30.392
ENSDART00000138301.2	713	464.000	1.066714	6.103
ENSDART00000136016.2	1935	1686.000	1.106418	23.000
ENSDART00000111052.4	2617	2368.000	1.404272	41.000
ENSDART00000109990.4	4314	4065.000	1.009044	50.573
ENSDART00000186706.1	1586	1337.000	0.000000	0.000
ENSDART00000169589.3	1361	1112.000	0.000000	0.000
ENSDART00000136672.3	1213	964.000	2.972810	35.334
ENSDART00000112735.4	414	165.000	4.750393	9.664
ENSDART00000153006.2	3813	3564.000	0.477893	21.000
ENSDART00000191797.1	2340	2091.000	0.000000	0.000
ENSDART00000099479.5	1809	1560.000	5.465167	105.118
ENSDART00000063138.6	1414	1165.000	0.348091	5.000
ENSDART00000140321.2	936	687.000	0.167261	1.417
ENSDART00000129676.3	1118	869.000	2.387727	25.583
ENSDART00000079210.5	1899	1650.000	8.946159	182.000
ENSDART00000163411.2	1222	973.000	0.166712	2.000
ENSDART00000004476.9	1286	1037.000	0.000000	0.000
ENSDART00000144897.4	4802	4553.000	0.000000	0.000
ENSDART00000172119.2	3649	3400.000	17.789275	745.741
ENSDART00000144516.3	2647	2398.000	7.686366	227.259
ENSDART00000133277.3	1898	1649.000	0.000000	0.000
ENSDART00000131410.3	593	344.000	9.261179	39.280
ENSDART00000078466.6	3411	3162.000	13.230037	515.791
ENSDART00000143981.2	539	290.000	5.627180	20.121
ENSDART00000174580.2	3483	3234.000	0.000000	0.000
ENSDART00000187409.1	3133	2884.000	0.378331	13.453
ENSDART00000182247.1	3785	3536.000	2.218400	96.717
ENSDART00000153512.2	1764	1515.000	5.107592	95.407
ENSDART00000184299.1	3681	3432.000	0.000000	0.000
ENSDART00000153168.2	2157	1908.000	1.681449	39.556
ENSDART00000045186.6	1658	1409.000	1.176800	20.444
ENSDART00000147917.3	1782	1533.000	3.227281	61.000
ENSDART00000061577.6	1699	1450.000	16.566547	296.177
ENSDART00000179893.1	1204	955.000	18.745672	220.727
ENSDART00000122279.3	636	387.000	8.236170	39.300
ENSDART00000193421.1	1288	1039.000	0.452514	5.797
ENSDART00000139924.4	3323	3074.000	7.480593	283.525
ENSDART00000183848.1	4295	4046.000	0.000000	0.000
ENSDART00000138837.2	817	568.000	0.446785	3.129
ENSDART00000079691.5	4246	3997.000	0.040220	1.982
ENSDART00000147470.2	580	331.000	0.000000	0.000
ENSDART00000135049.3	3232	2983.000	0.000000	0.000
ENSDART00000154540.2	5764	5515.000	0.000000	0.000
ENSDART00000180384.1	6294	6045.000	0.000000	0.000
ENSDART00000175024.2	6007	5758.000	0.000000	0.000
ENSDART00000184486.1	6281	6032.000	0.026892	2.000
ENSDART00000156372.3	1410	1161.000	0.786426	11.257
ENSDART00000020044.9	1460	1211.000	0.920389	13.743
ENSDART00000101292.4	783	534.000	11.033462	72.645
ENSDART00000065139.5	1228	979.000	2.568196	31.000
ENSDART00000144257.2	482	233.000	1.388197	3.988
ENSDART00000141484.2	1187	938.000	3.719081	43.012
ENSDART00000160276.2	6452	6203.000	1.634037	124.973
ENSDART00000139285.2	1275	1026.000	2.072495	26.218
ENSDART00000149911.2	1393	1144.000	2.977642	42.000
ENSDART00000066834.5	1080	831.000	0.000000	0.000
ENSDART00000188808.1	5596	5347.000	0.073241	4.829
ENSDART00000187511.1	1617	1368.000	0.000000	0.000
ENSDART00000081894.7	1722	1473.000	0.220610	4.007
ENSDART00000077800.6	2317	2068.000	21.024694	536.082
ENSDART00000140851.2	668	419.000	0.000000	0.000
ENSDART00000121828.4	749	500.000	1.088569	6.711
ENSDART00000142347.2	875	626.000	2.943231	22.717
ENSDART00000181891.1	3362	3113.000	0.000000	0.000
ENSDART00000102949.4	3301	3052.000	0.550461	20.714
ENSDART00000183998.1	3946	3697.000	0.079449	3.621
ENSDART00000180528.1	3570	3321.000	0.000000	0.000
ENSDART00000135262.3	3499	3250.000	0.000000	0.000
ENSDART00000170471.2	168	7.156	0.000000	0.000
ENSDART00000167251.2	720	471.000	3.451547	20.044
ENSDART00000167841.2	919	670.000	3.747300	30.956
ENSDART00000006927.6	1785	1536.000	10.613387	201.000
ENSDART00000126664.3	470	221.000	0.000000	0.000
ENSDART00000160463.2	3637	3388.000	0.000000	0.000
ENSDART00000161238.2	2840	2591.000	0.321695	10.277
ENSDART00000172136.2	2865	2616.000	0.000000	0.000
ENSDART00000190736.1	5087	4838.000	0.187392	11.178
ENSDART00000149067.3	3732	3483.000	1.434420	61.600
ENSDART00000180985.1	2824	2575.000	0.000000	0.000
ENSDART00000149591.3	750	501.000	0.655805	4.051
ENSDART00000149938.4	3181	2932.000	0.209774	7.583
ENSDART00000162837.2	1313	1064.000	206.732729	2712.075
ENSDART00000170821.2	583	334.000	0.000000	0.000
ENSDART00000131463.2	693	444.000	0.000000	0.000
ENSDART00000184111.1	1161	912.000	20.763888	233.483
ENSDART00000149371.2	1529	1280.000	39.064707	616.517
ENSDART00000019733.8	1633	1384.000	0.058602	1.000
ENSDART00000112778.4	1751	1502.000	0.215993	4.000
ENSDART00000025562.8	2373	2124.000	3.561561	93.271
ENSDART00000184362.1	360	111.001	4.171830	5.710
ENSDART00000168957.3	3559	3310.000	1.911723	78.020
ENSDART00000099157.5	1613	1364.000	0.000000	0.000
ENSDART00000128788.3	1690	1441.000	5.403267	96.000
ENSDART00000144769.2	1156	907.000	7.535409	84.268
ENSDART00000138731.2	795	546.000	0.000000	0.000
ENSDART00000124963.4	1627	1378.000	3.456778	58.732
ENSDART00000141283.2	816	567.000	1.916826	13.400
ENSDART00000103626.5	2981	2732.000	4.322438	145.600
ENSDART00000121439.3	1827	1578.000	0.000000	0.000
ENSDART00000149429.2	2555	2306.000	4.531536	128.841
ENSDART00000168277.2	2906	2657.000	0.279566	9.159
ENSDART00000156512.2	3196	2947.000	0.082564	3.000
ENSDART00000083442.5	4257	4008.000	0.055331	2.734
ENSDART00000148107.4	7693	7444.000	4.709475	432.245
ENSDART00000174685.2	4659	4410.000	0.090496	4.921
ENSDART00000140935.2	772	523.000	1.240616	8.000
ENSDART00000079283.6	2138	1889.000	58.907596	1372.000
ENSDART00000039510.6	2187	1938.000	1.148434	27.442
ENSDART00000153401.2	2846	2597.000	1.641416	52.558
ENSDART00000159602.2	3227	2978.000	0.300533	11.035
ENSDART00000147667.2	844	595.000	0.000000	0.000
ENSDART00000111414.3	1442	1193.000	3.739438	55.004
ENSDART00000167022.2	1664	1415.000	0.226975	3.960
ENSDART00000182248.1	2580	2331.000	0.000000	0.000
ENSDART00000169144.2	3479	3230.000	0.000000	0.000
ENSDART00000192977.1	2843	2594.000	0.431805	13.810
ENSDART00000184208.1	3244	2995.000	0.000000	0.000
ENSDART00000164445.2	1162	913.000	3.553353	40.000
ENSDART00000166902.2	4609	4360.000	1.542602	82.926
ENSDART00000143276.3	4966	4717.000	2.821128	164.074
ENSDART00000051070.7	4986	4737.000	10.352562	604.647
ENSDART00000074781.5	4915	4666.000	0.000000	0.000
ENSDART00000004842.8	1121	872.000	1.209138	13.000
ENSDART00000152853.2	273	31.760	0.000000	0.000
ENSDART00000139202.2	273	31.760	5.053777	1.979
ENSDART00000015000.8	1425	1176.000	0.070416	1.021
ENSDART00000162892.2	521	272.000	0.000000	0.000
ENSDART00000166081.2	1461	1212.000	3.293520	49.217
ENSDART00000161574.2	875	626.000	3.878272	29.934
ENSDART00000022179.9	3405	3156.000	9.929685	386.388
ENSDART00000025356.7	2244	1995.000	3.211688	79.000
ENSDART00000146192.3	3929	3680.000	4.637809	210.432
ENSDART00000147430.2	1896	1647.000	6.399527	129.955
ENSDART00000165180.3	1635	1386.000	11.705578	200.035
ENSDART00000128561.4	1295	1046.000	2.403694	31.000
ENSDART00000044115.6	1154	905.000	13.953639	155.699
ENSDART00000133072.2	859	610.000	6.953862	52.301
ENSDART00000110137.5	2127	1878.000	4.481245	103.764
ENSDART00000161723.2	6231	5982.000	0.000000	0.000
ENSDART00000154105.3	6313	6064.000	0.792280	59.236
ENSDART00000135845.4	5504	5255.000	0.509320	33.000
